paper_id,material_id,material_formula,category,property_name,value,unit,ea_type,confidence,extraction_method,sentence,page
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_13,V0.5F1,ELECTROCHEMICAL,Activation_Energy,0.5 eV,eV,unspecified,0.6,dependency_parse,10 5 10 7 [ S 10 9 1012 10 3 10 2 10 1 FV0.5 eV (connected) 1010 kB 700K) 108 exp ( EA 106 104 102 10 3 10 2 10 1 FV0.5 eV (connected),14
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_13,V0.5F1,ELECTROCHEMICAL,Activation_Energy,0.5 eV,eV,unspecified,0.6,dependency_parse,10 5 10 7 [ S 10 9 1012 10 2 10 1 FV0.5 eV (disconnected) 1010 kB 700K) 108 exp ( EA 106 104 102 10 2 10 1 FV0.5 eV (disconnected),14
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_14,LiB3H8,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,proximity,Ξ mp-1211100 LiB3H8 Orthorhombic (63) 0.992,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_4,Li(BH)6,STRUCTURAL,Crystal_System,Cubic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_15,Li3PS4,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_16,Li48P16S61,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_16,Li48P16S61,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_4,Li(BH)6,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_17,LiPaO3,STRUCTURAL,Crystal_System,Cubic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_15,Li3PS4,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_18,LiGa(GeSe3)2,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_19,Li3SbS3,STRUCTURAL,Crystal_System,Trigonal,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_20,Li3BiS3,STRUCTURAL,Crystal_System,Trigonal,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_21,LiUI6,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_22,Li6NCl3,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_23,Li3As7,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_19,Li3SbS3,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1211296 Li(BH)6 Cubic (202) 0.99 mp-985583 Li3PS4 Orthorhombic (62) 0.958 mp-1001069 Li48P16S61 Monoclinic (6) 0.956 mp-1097034 Li20Si3P3S23Cl Monoclinic (6) 0.951 mp-1040451 Li20Si3P3S23Cl Monoclinic (6) 0.949 mp-1185263 LiPaO3 Cubic (221) 0.942 mp-1097036 Li3PS4 Orthorhombic (62) 0.931 mp-1222398 LiGa(GeSe3)2 Monoclinic (9) 0.896 mp-755463 Li3SbS3 Trigonal (148) 0.887 mp-753720 Li3BiS3 Trigonal (148) 0.858 mp-1222392 LiUI6 Monoclinic (5) 0.82 mp-34038 Li6NCl3 Monoclinic (8) 0.814 mp-680395 Li3As7 Orthorhombic (61) 0.783 mp-775806 Li3SbS3 Monoclinic (14) 0.763,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_25,Li3P7,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-28336 Li3P7 Orthorhombic (19) 0.721 mp-1222582 Li4GeS4 Orthorhombic (33) 0.717 mp-753429 Li4Bi2S7 Monoclinic (14) 0.716 mp-985582 Li6PS5I Cubic (216) 0.703,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_26,Li4GeS4,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-28336 Li3P7 Orthorhombic (19) 0.721 mp-1222582 Li4GeS4 Orthorhombic (33) 0.717 mp-753429 Li4Bi2S7 Monoclinic (14) 0.716 mp-985582 Li6PS5I Cubic (216) 0.703,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_27,Li4Bi2S7,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-28336 Li3P7 Orthorhombic (19) 0.721 mp-1222582 Li4GeS4 Orthorhombic (33) 0.717 mp-753429 Li4Bi2S7 Monoclinic (14) 0.716 mp-985582 Li6PS5I Cubic (216) 0.703,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_28,Li6PS5I,STRUCTURAL,Crystal_System,Cubic,NONE,NONE,0.6,dependency_parse,mp-28336 Li3P7 Orthorhombic (19) 0.721 mp-1222582 Li4GeS4 Orthorhombic (33) 0.717 mp-753429 Li4Bi2S7 Monoclinic (14) 0.716 mp-985582 Li6PS5I Cubic (216) 0.703,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_19,Li3SbS3,STRUCTURAL,Crystal_System,Trigonal,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_4,Li(BH)6,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_29,Li7PSe6,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_30,Li6AsS5I,STRUCTURAL,Crystal_System,Triclinic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_31,Li7PS6,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_32,Li4SnS4,STRUCTURAL,Crystal_System,Orthorhombic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_28,Li6PS5I,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_30,Li6AsS5I,STRUCTURAL,Crystal_System,Monoclinic,NONE,NONE,0.6,dependency_parse,mp-1177520 Li3SbS3 Trigonal (160) 0.658 mp-1211362 Li(BH)6 Monoclinic (14) 0.647 mp-1211446 Li7PSe6 Orthorhombic (33) 0.606 mp-1222482 Li6AsS5I Triclinic (1) 0.539 mp-1211324 Li7PS6 Orthorhombic (33) 0.538 mp-1195718 Li4SnS4 Orthorhombic (62) 0.525 mp-950995 Li6PS5I Monoclinic (9) 0.521 mp-1211176 Li6AsS5I Monoclinic (9) 0.483 TABLE II.,15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_33,HW2INO,AIMD,MSD_Mentioned,MSD,NONE,NONE,0.6,proximity,"D. ALTERNATIVE MSD FITTING WINDOW PARAMETERS Along with the MSD fitting procedure described in the main text, we consider three alternative options.",15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_33,HW2INO,AIMD,MSD_Mentioned,MSD,NONE,NONE,0.6,proximity,"D. ALTERNATIVE MSD FITTING WINDOW PARAMETERS Along with the MSD fitting procedure described in the main text, we consider three alternative options.",15
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_2,I,DFT,Software,SIESTA,NONE,NONE,0.5,proximity,III. C. Ab initio molecular dynamics Molecular dynamics simulations of selected structures with the highest Ξ values were carried out using the SIESTA code,5
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_3,Li7P3S11,ELECTROCHEMICAL,Activation_Energy,0.018 eV,eV,unspecified,0.45,proximity,A. AIMD validation summary AIMD calculations for the reference Li7P3S11 struc- ture result in the activation barrier estimate of EA = 249 ± 18 meV and room-temperature-extrapolated con- ductivity of 7.9 ± 3.7 mS / cm.,6
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_7,Li10Ge(PS6)2,ELECTROCHEMICAL,Activation_Energy,0.04 eV,eV,unspecified,0.45,dependency_parse,"Of the five LGPS-like structures from Table I, Li10Ge(PSe6)2 (mp-721239) was simulated in [68], and the reported activation energy and conductivity at room temperature are 190 ± 40 meV and 24 mS / cm, respec- tively.",8
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_1,EsS2,SYNTHESIS,Method,solid-state,NONE,NONE,0.25,proximity,"Therefore, there is a pressing need for the development of new solid-state electrolytes (SSEs) with improved properties to overcome these barriers.",1
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_1,OF2,ML,MAE,0.8,NONE,NONE,0.8,dependency_parse,(a) SPICE-MACE-OFF (b) TorsionNet-500 1.2 1.0 EMAE (meV/atom) 0.8 0.6 0.4 0.2 0.0 PubChem DES370K M. DES370K D. Dipeptides Sol. AA Water QMugs (c) Water/Ice Systems (d) AIMD Material Datasets 30 ERMSE (meV/H2O) EMAE (meV/atom),7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_2,H2O,ML,RMSE,2,NONE,NONE,0.8,dependency_parse,(a) SPICE-MACE-OFF (b) TorsionNet-500 1.2 1.0 EMAE (meV/atom) 0.8 0.6 0.4 0.2 0.0 PubChem DES370K M. DES370K D. Dipeptides Sol. AA Water QMugs (c) Water/Ice Systems (d) AIMD Material Datasets 30 ERMSE (meV/H2O) EMAE (meV/atom),7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_1,OF2,ML,MAE,36,NONE,NONE,0.8,proximity,"energy MAE (EMAE, meV/atom) evaluated on the SPICE-MACE-OFF dataset36.",7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_2,H2O,ML,RMSE,2,NONE,NONE,0.8,proximity,"(c) Test energy RMSE (ERMSE, meV/H2O) and force RMSE (FRMSE, meV/Å) for liquid water and three ice configurations (Ih (b), Ih (c), and Ih (d), sampled at different thermodynamic states)8.",7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_3,CO,ML,MAE,2,NONE,NONE,0.8,proximity,DPA3-L24 DPA3-L12 DPA3-L6 DPA3-L3 eSEN EScAIP MACE(L) MACE(M) DPA2 AIMNet2 NequIP DeepPot-SE AlphaNet EqV2 Gemnet-OC Allegro // 0 0.0 MAE RMSE MAEB NABHh (e) DPA2 Test Sets ELWARMSE (meV/atom) 15 EMAE (meV) 10 5 0 100 FLWARMSE (meV/Å) 75 50 25 0 DPA3-L24 DPA3-L12 DPA3-L6 DPA2 EqV2 GNO Allegro MACE NequIP 7/36,7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_3,CO,ML,MAE,10,NONE,NONE,0.8,proximity,DPA3-L24 DPA3-L12 DPA3-L6 DPA3-L3 eSEN EScAIP MACE(L) MACE(M) DPA2 AIMNet2 NequIP DeepPot-SE AlphaNet EqV2 Gemnet-OC Allegro // 0 0.0 MAE RMSE MAEB NABHh (e) DPA2 Test Sets ELWARMSE (meV/atom) 15 EMAE (meV) 10 5 0 100 FLWARMSE (meV/Å) 75 50 25 0 DPA3-L24 DPA3-L12 DPA3-L6 DPA2 EqV2 GNO Allegro MACE NequIP 7/36,7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_3,CO,ML,RMSE,2,NONE,NONE,0.8,proximity,DPA3-L24 DPA3-L12 DPA3-L6 DPA3-L3 eSEN EScAIP MACE(L) MACE(M) DPA2 AIMNet2 NequIP DeepPot-SE AlphaNet EqV2 Gemnet-OC Allegro // 0 0.0 MAE RMSE MAEB NABHh (e) DPA2 Test Sets ELWARMSE (meV/atom) 15 EMAE (meV) 10 5 0 100 FLWARMSE (meV/Å) 75 50 25 0 DPA3-L24 DPA3-L12 DPA3-L6 DPA2 EqV2 GNO Allegro MACE NequIP 7/36,7
A Graph Neural Network for the Era of Large Atomistic Models.pdf,MAT_3,CO,ML,RMSE,15,NONE,NONE,0.8,proximity,DPA3-L24 DPA3-L12 DPA3-L6 DPA3-L3 eSEN EScAIP MACE(L) MACE(M) DPA2 AIMNet2 NequIP DeepPot-SE AlphaNet EqV2 Gemnet-OC Allegro // 0 0.0 MAE RMSE MAEB NABHh (e) DPA2 Test Sets ELWARMSE (meV/atom) 15 EMAE (meV) 10 5 0 100 FLWARMSE (meV/Å) 75 50 25 0 DPA3-L24 DPA3-L12 DPA3-L6 DPA2 EqV2 GNO Allegro MACE NequIP 7/36,7
